职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
副主编, 7, 不, 运营, 编辑, 哇呀, 上海, 学历不限, 15, 初创型, 移动互联网 · 旅游
副主编, 19, 3, 运营, 编辑, 易跃移动, 上海, 本科, 150, 成长型, 移动互联网 · 游戏
主编, 9, 1, 运营, 高端运营职位, 江西地宝网络股份有限公司, 南昌, 本科, 150, 上市公, 移动互联网 · 广告营销
主编, 15, 5, 运营, 高端运营职位, 互莲加, 上海, 本科, 150, 成长型, 移动互联网
主编, 12, 3, 运营, 编辑, ITbegin云编程, 杭州, 本科, 15, 初创型, 移动互联网 · 教育
主编, 12, 5, 运营, 高端运营职位, 神尔科技, 深圳, 本科, 150, 初创型, 教育
主编\副主编, 11, 1, 运营, 编辑, 初创, 上海, 学历不限, 15, 成长型, 文化娱乐
总编, 6, 1, 运营, 编辑, 铃木科技, 绍兴, 大专, 15, 初创型, 移动互联网 · 电子商务
主编, 22, 5, 运营, 编辑, 轻食记, 上海, 本科, 15, 成长型, O2O
主编, 5, 3, 运营, 编辑, 一路乐旅游, 武汉, 大专, 50, 成长型, 移动互联网 · 旅游
副主编, 9, 3, 运营, 编辑, 搜门网, 北京, 本科, 15, 初创型, 移动互联网 · 文化娱乐
副主编, 4, 3, 运营, 编辑, 房丞相, 南宁, 学历不限, 15, 初创型, O2O · 生活服务
副主编, 19, 5, 运营, 编辑, 爱上旅游, 上海, 本科, 50, 成长型, 移动互联网 · 旅游
副主编, 7, 1, 运营, 编辑, 爱宝盆, 深圳, 本科, 15, 初创型, 电子商务 · 金融
主编, 22, 3, 运营, 高端运营职位, 挖贝网, 北京, 本科, 15, 初创型, 金融
副主编, 9, 3, 运营, 编辑, 愿达实业, 上海, 大专, 15, 成长型, 移动互联网
主编, 15, 5, 运营, 编辑, 阿里体育, 上海, 本科, 15, 初创型, 文化娱乐 · 其他
副主编, 12, 1, 运营, 编辑, 正邦创意, 北京, 本科, 500, 成熟型, 移动互联网 · 广告营销
主编, 15, 3, 运营, 高端运营职位, 杭州捷蓝信息技术有限公司, 杭州, 本科, 150, 成长型, 移动互联网 · O2O
