职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
perl研发工程师, 9, 1, 技术, 后端开发, 金笛软件, 北京, 大专, 15, 初创型, 移动互联网
Perl, 14, 3, 技术, 后端开发, 买衣爽, 上海, 本科, 50, 成长型, 电子商务 · O2O
perl资深研发工程师, 10, 3, 技术, 后端开发, 金笛软件, 北京, 本科, 15, 初创型, 移动互联网
perl后端研发工程师, 11, 3, 技术, 后端开发, 金笛软件, 北京, 本科, 15, 初创型, 移动互联网
Perl 软件工程师, 12, 1, 技术, 后端开发, 涛翼科技, 深圳, 本科, 15, 初创型, 移动互联网 · 电子商务
Perl程序员, 7, 应届毕业, 技术, 后端开发, 去旅游网, 杭州, 本科, 50, 初创型, 电子商务 · 旅游
服务端开发工程师（Perl语言/PHP）, 10, 3, 技术, 后端开发, 百度游戏DeNA, 福州, 大专, 150, 成长型, 游戏
Python/php/perl/ruby, 19, 1, 技术, 后端开发, 比特兄弟, 南京, 本科, 15, 初创型, 企业服务 · 数据服务
资深C++/Java/python/Hadoop/PERL开发工程师, 7, 3, 技术, 后端开发, Buknow网, 武汉, 大专, 15, 初创型, 移动互联网
