职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
模具设计, 6, 1, 技术, 硬件开发, 嘉美科技, 苏州, 大专, 2000, 上市公, 硬件 · 移动互联网
模具设计, 9, 3, 技术, 硬件开发, 云造, 杭州, 学历不限, 15, 成长型, 移动互联网 · 硬件
模具设计, 4, 不, 技术, 硬件开发, 苏州德诗蓝电子科技有限公司, 苏州, 学历不限, 2000, 上市公, 移动互联网 · 电子商务
模具设计/结构设计（汽配行业）, 4, 1, 技术, 硬件开发, 华豫集团, 平顶山, 大专, 150, 初创型, 其他
模具设计, 11, 3, 技术, 硬件开发, 北京金立, 北京, 大专, 2000, 成熟型, 移动互联网 · 其他
模具设计、学徒, 7, 不, 技术, 硬件开发, 苏州德诗蓝电子科技有限公司, 苏州, 大专, 2000, 上市公, 移动互联网 · 电子商务
MD结构设计 模具设计师, 7, 3, 技术, 高端技术职位, 名加医疗, 广州, 大专, 15, 初创型, 医疗健康
模具设计、普工、操作工, 5, 不, 技术, 硬件开发, 苏州德诗蓝电子科技有限公司, 苏州, 大专, 2000, 上市公, 移动互联网 · 电子商务
模具设计 自动化 机构设计, 7, 1, 技术, 硬件开发, 瑞意博, 深圳, 大专, 50, 初创型, 硬件 · 其他
